DATAFLOW,LAST UPDATE,freq,unit,quantile,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2024-01-01,1.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2024-01-01,1.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2024-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2024-01-01,0.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2024-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2024-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2024-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2024-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2024-01-01,2.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2024-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2024-01-01,0.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2024-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2024-01-01,2.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2024-01-01,4.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2024-01-01,1.9,,
